Puzzle ID,Puzzle String,Backtracking Time,Backtracking Nodes,Backtracking Backtracks,Backtracking Solved,Forward Checking Time,Forward Checking Nodes,Forward Checking Backtracks,Forward Checking Solved,MRV Time,MRV Nodes,MRV Backtracks,MRV Solved
9175,800605003000020000170000062908000701000000000007961200680050049005040300000010000,1.0620,9889,9835,0,4.8610,981,1494,0,0.3301,92,41,0
9176,004000200600902004000603000003090400080000070076451830050000010100000009000070000,0.0433,541,485,0,0.6918,147,157,0,0.2002,56,0,0
9177,000030000080200600370006008007003005090000020100900400500100086008002050000040000,16.9489,161421,161364,0,186.3679,37083,54220,0,1.5900,363,334,0
9178,038400760400000302760003004006050009000702000500060400600200031107000006054006280,0.2116,1872,1823,0,1.4982,344,444,0,0.2209,72,24,0
9179,200005001030401050000270000820000710006000500014000063000082000090607030600500009,0.3331,5715,5662,0,3.9988,1586,2298,0,0.2101,106,57,0
9180,200006000007000089048000006001057030000301000030960200600000890380000700000200001,1.2325,11906,11851,0,13.8607,2855,4047,0,1.6697,387,354,0
9181,900008001060900080004700500300405720000000000081206009003004900070002030200100005,0.2381,4070,4017,0,1.9684,901,1221,0,0.3030,151,106,0
9182,000000487004001600000490050000000245080000030456000000070036000003100900815000000,0.0467,392,337,0,0.7516,178,173,0,0.7238,190,142,0
9183,104275903002308100000000000008000400040020080030000090000659000601040805000080000,3.2037,55111,55057,0,14.7204,5593,8544,0,0.4031,195,152,0
9184,001030608590000003068004000000400089000070000980005000000300290600000054709040300,1.6405,14292,14238,0,10.6311,2286,3423,0,1.2501,322,287,0
9185,000502000709300000306000090000650040005809700040037000030000807000003105000705000,1.0524,18783,18728,0,13.0228,5012,7938,0,1.8398,817,825,0
9186,090001400051008026800000070380020000000807000000030094060000001170300640008600050,0.0921,1555,1502,0,1.1139,461,636,0,0.2214,108,61,0
9187,004006100000908600869000203340207080000000000090604021903000417007103000006700500,0.0426,814,765,0,0.3606,170,188,0,0.3798,214,177,0
9188,050029060200008000067000280000100400000803000003004000076000590000300007020950030,5.8352,93829,93774,0,47.8613,18900,29221,0,1.6682,715,720,0
9189,000400086740030900006080030000504000200010007000307000060090300009050028310008000,1.1635,19340,19286,0,5.9348,2324,3448,0,0.0935,55,2,0
9190,000500470046802000503000100900008060030000050060200001008000704000901680092004000,1.5025,12786,12733,0,11.0069,2353,3425,0,0.4874,133,86,0
9191,405000002000800050067000193900008000000467000000100006543000610090001000600000709,0.9855,8527,8473,0,9.3852,1900,2869,0,0.9874,243,205,0
9192,017000540008604300000010000870000052009020800000806000050090030400702005080000070,0.7656,6652,6598,0,9.5139,2062,2812,0,2.7972,671,676,0
9193,008007000075600010400020007002085090500000003030270800600050008050006970000400200,0.0729,692,639,0,0.6539,150,138,0,1.8740,452,431,0
9194,300000009108000605000000000040306080009010500000070000090704030607902104080000090,2.3019,20983,20928,0,16.9019,3416,5382,0,0.2437,73,20,0
9195,009000030000308600300100802000007004190080056800200000908006003006502000030000500,0.4583,8763,8709,0,9.1302,3679,5068,0,0.5471,260,222,0
9196,100508009002060500400000003710000065300000001000050000003106800060000070080204030,1.5599,13533,13478,0,15.4653,3134,4941,0,0.3777,93,43,0
9197,507861902008000400020090070200010004010080050080409060701000608000000000002070100,0.0954,1705,1653,0,0.6511,289,361,0,0.1380,73,22,0
9198,309801504008000000500300018700105402000000000105206003850009006000000200201504709,0.1661,1680,1631,0,1.8349,423,582,0,0.2309,66,18,0
9199,000850070000600004000001650002060790307000205065070100059200000100007000040093000,0.1045,2292,2239,0,1.9132,761,1164,0,0.0932,53,0,0
9200,000000000007000100040183060024000680800406009790000032000205000080347020400010003,1.3167,18645,18593,0,30.3559,6319,9703,0,0.3566,107,59,0
9201,060009000000610807010030002001000030630000018040000900300060080106074000000900050,1.0006,16629,16574,0,6.9076,2599,4212,0,0.0943,55,0,0
9202,200054000053006000000100608800400000790000031000008002302009000000200760000380009,0.5303,9586,9531,0,6.2026,2313,3769,0,0.3961,175,143,0
9203,000000600064001090500860040020705400008040700006908010090086003070400180001000000,0.1986,4889,4837,0,4.9010,2213,2865,0,0.0865,52,0,0
9204,000010000500208007809000601094000710001402300050000080040506030006000500000090000,0.0411,1066,1011,0,0.6237,245,292,0,0.1150,59,5,0
9205,000080000065703010009200570010020490700604001042070050081007300020801740000060000,0.0188,491,442,0,0.0991,52,14,0,0.0865,49,0,0
9206,009000400620000013300000006000579000000020000074000260010604020006090800200000001,1.3687,12475,12419,0,18.1577,3800,5339,0,7.8009,1846,1941,0
9207,000609000800070004001000700040000020700302005002050600003907100020584070050000080,5.6963,51673,51619,0,38.2397,7907,12848,0,1.4946,361,337,0
9208,608040000000000501000109004060002090020030010030700080300908000704000000000020308,0.1316,1347,1291,0,1.9382,408,558,0,0.7945,190,155,0
9209,150060000270000009406007000800040020007000400020050006000800703900000051000010082,3.9491,35537,35482,0,12.5871,2415,3658,0,0.6012,151,106,0
9210,070000008280005070000001200104500080750000049090007305008400000040800026600000050,0.1668,1503,1450,0,2.1186,465,599,0,1.2015,283,249,0
9211,000200030089010000000030109800601903006000500107904006204070000000090740070003000,0.1852,4166,4113,0,4.6095,1849,2625,0,0.1357,78,27,0
9212,004060900060704080200090006010000040902000705030000090600020004090305020005070300,1.9228,16888,16835,0,18.9141,4101,5905,0,1.6144,408,380,0
9213,090706030840000079270000065000508000010000080000279000900080006000902000008030500,0.4211,7118,7064,0,2.7634,1152,1728,0,0.1993,109,62,0
9214,400060005308070409010000080000206000701905306002000900280040031100000004000000000,0.4054,3865,3811,0,4.0452,804,1196,0,1.9533,453,435,0
9215,700806040060009070009700800072900000050000060000004730006007100010500080020301007,0.1495,2568,2515,0,0.2260,101,85,0,0.0887,53,0,0
9216,800070001057406280000000000006000500300080007005703400500302004023000950040000010,0.3639,3305,3252,0,5.1585,1128,1575,0,1.1719,276,242,0
9217,007060100200070004050000020070000040403000208500000006390020071006000400040351060,2.7875,47924,47871,0,24.9604,9995,15971,0,0.9220,450,424,0
9218,800040003002601400001080600980000025000409000000805000403000106250000074060000030,0.3276,5319,5266,0,1.2554,528,731,0,0.2324,112,64,0
9219,040806090500000006900000004200000008009205100103000907720010039001927600000000000,0.6936,14191,14138,0,8.6462,3620,5953,0,0.6109,309,287,0
9220,904030206000201000200000003460000081005080900090000030070000010000397000300040005,0.1705,2678,2623,0,1.5460,642,833,0,0.5458,235,198,0
9221,000704000620000079007090800003050100090341050000000000106000908000060000500972006,5.6543,99277,99223,0,13.6085,5367,7841,0,0.1480,82,30,0
9222,000902000002000600005134200509801306083706150700000008000205000004000800300000007,0.4357,5121,5069,0,11.8540,2418,3316,0,0.1793,52,0,0
9223,000000000300502008006318700020604010830000079060000040700050006040000030080703090,0.2312,3052,2999,0,4.0061,836,1227,0,0.4164,109,66,0
9224,208000401006070900340000068000807000030000040000936000070000050020000090600050002,1.2127,9882,9826,0,12.6995,2551,3843,0,1.2980,316,281,0
9225,000406000100000005002030700820000051000000000307000806003902600080000090700643002,5.4647,45109,45054,0,23.1045,5322,7371,0,1.7914,453,429,0
9226,009800300060002050400010002080307006004000500600409020500020003070100080002008600,0.0563,523,470,0,0.9821,225,242,0,0.2076,60,8,0
9227,007003400000000003300104720000042000950000014000590000098307005500000000001200600,1.0390,21302,21247,0,12.6459,4847,7248,0,0.1560,78,26,0
9228,006209300320405098001000500010000040200000003400801007000906000000103000080040060,1.0009,7565,7511,0,7.6436,1621,2410,0,0.6510,161,115,0
9229,070209010190000042000105000700914008009020400000807000900000007405000601000050000,1.0756,18881,18827,0,9.2933,3518,5646,0,0.4000,185,154,0
9230,306450009000003800010000003040201005900000001500604090100000080005700000400032607,0.3600,3240,3187,0,2.5380,543,730,0,0.3614,101,53,0
9231,210050000070000005054020900005602001040000090600409500003040120400000050000070038,0.1503,2471,2418,0,1.6964,705,977,0,1.5755,690,719,0
9232,060000040007000500400000001306000102080010050001080900105806409940701036000020000,4.5423,43035,42983,0,9.2034,1999,2849,0,0.3651,100,50,0
9233,030907060600000004004000200000634000180020039700000002000471000400000006008509100,0.8710,14937,14883,0,7.2152,3179,4143,0,0.2415,137,92,0
9234,100800600000000053049002000800000410003090200017000005000200830320000000001003009,0.8959,14020,13964,0,10.7045,4424,6380,0,1.1836,522,516,0
9235,012800300000050040300000070020070400008405700007060010070000009040030000001009520,4.4453,83146,83091,0,43.2461,18336,28019,0,0.1822,106,55,0
9236,000056790060000040500170800008007100000060000006800300002031008090000030037690000,0.5293,8633,8579,0,4.9498,2141,3015,0,1.3728,635,623,0
9237,000004000420190006081000300000070009010305070300040000008000960100029083000400000,0.6372,10607,10552,0,7.5617,3048,4100,0,2.1093,1012,1069,0
9238,000019002439600000010000000364090000008050600000040238000000070000007489900160000,3.2059,27936,27882,0,16.7402,3444,5445,0,0.2732,79,26,0
9239,000501000408000902000000000020396070700245009000000000300409007590000064802060503,0.3952,3460,3408,0,2.8369,648,855,0,0.1537,52,0,0
9240,000042007400800000009010300260000050704000803050000071006030500000005009800290000,0.9404,9798,9743,0,12.1987,2410,3751,0,0.3327,87,34,0
9241,004000102009010006050400008000601750400000001075802000800007010500030200902000300,0.2250,2245,2192,0,3.8798,870,1108,0,0.5470,145,97,0
9242,000020000085107090420008000000009160603010708071200000000800039010903240000050000,0.0869,841,789,0,0.9130,215,228,0,0.3303,88,39,0
9243,005301900600070002030902010000708000008000500006000700040605020007203400500040006,0.9907,15963,15910,0,8.5875,3507,5552,0,0.1894,94,49,0
9244,020500890300008007007900105800040000002000700000090006208005900900300002061009080,6.1188,52959,52906,0,22.8197,4888,7586,0,0.4362,112,66,0
9245,248600005007400006006005423001000038000060000750000200384900600900006300600002149,0.0042,98,50,0,0.0951,55,14,0,0.0966,67,20,0
9246,060000080038010250009000300005070800000304000043000120000905000001060900800000006,4.0653,50905,50849,0,21.2888,7842,11971,0,0.7037,323,293,0
9247,030005400000306001106000300970060050000907000050030017009000108300108000007600040,3.7604,62015,61962,0,16.2627,6666,10327,0,1.3526,616,605,0
9248,007084100061050980200100000728060000000040000000020837000002008052030740009870200,0.9303,7752,7702,0,10.5740,2478,3583,0,0.1562,50,0,0
9249,004201005000008000380040010400000050100060004030000008050070036000800000200604500,12.9929,213112,213056,0,99.6896,38774,59766,0,0.2843,155,106,0
9250,015000620200753008000206000700000004000905000080000050004060100000329000070040090,0.4318,6824,6769,0,3.2847,1267,1995,0,0.3770,176,131,0
9251,090003000080000436031050700800020000006801900000060004004080160718000090000500040,0.6893,12360,12307,0,8.8105,4049,5729,0,0.1371,74,31,0
9252,005900100080002030400030008090070005007601400200090080700010006040500070008009200,0.3535,6690,6637,0,3.5007,1447,2199,0,0.1520,86,36,0
9253,009060700500070006007502100030000050004609300100000009020351070000090000400020001,0.0298,578,524,0,0.5611,230,265,0,0.5852,257,223,0
9254,800070004001300050070001090080000002065000840700000060050200030020006500400080001,1.7288,15133,15078,0,11.6040,2335,3777,0,0.2741,77,24,0
9255,006430000070001050001000706060304008100050004200708090502000800090500010000072500,0.0979,1117,1065,0,2.8047,619,814,0,0.2305,65,16,0
9256,010506090600020007020090060390000075000030000002109800000204000004000600008605100,0.2043,2162,2108,0,2.0410,446,547,0,0.3619,95,45,0
9257,000010000083000520094050310000000000009306800000594000030000080005902600040801030,1.7895,14396,14342,0,13.6129,2752,4320,0,1.4384,358,341,0
9258,068012000900800000040600070000000780802060305053000000090001030000006002000320410,0.2831,2836,2782,0,3.0406,643,887,0,0.2922,82,29,0
9259,080000020207300004900052800040000200500908006003000040008670002400009301020000060,0.6239,10472,10419,0,5.8049,2333,3419,0,0.2602,124,75,0
9260,000105000381090004500000080004007008050000010100300200040000006800030749000709000,2.4373,20934,20879,0,10.2811,2141,3180,0,0.7210,178,135,0
9261,003802010100400500060000003700906084000000000820704009500000090002007005030501700,0.1410,2255,2202,0,1.0261,444,569,0,0.1720,92,42,0
9262,900246007060000020430000016057010490006000700040050030080407060000000000000198000,0.0286,453,400,0,0.4029,173,185,0,0.1590,81,29,0
9263,054108720000000000009020600800901004040000010006030200000010000000802000082040370,1.6976,29581,29526,0,24.7988,9719,14698,0,0.4339,211,174,0
9264,590026000083057000200000000060805000807000306000603070000000005000710640000530012,2.4459,20445,20392,0,15.9028,3238,5396,0,3.1025,716,729,0
9265,400800000000002060030000408003500840700496003041008500306000020050300000000007005,1.2114,28369,28315,0,13.7789,5415,8315,0,0.3405,176,130,0
9266,309000001002700800080035097006010080001807600020090700510920040008001900200000108,0.0622,1076,1027,0,0.6813,303,382,0,0.0809,49,0,0
9267,000695000060000040200000001800000004030507010007901500000000000450000079098000430,1.7126,37503,37447,0,35.2712,14558,21859,0,0.1642,98,44,0
9268,030000080209000307080209050003020400000806000008040500040502070302000605060000040,0.0048,105,52,0,0.1453,73,33,0,0.5742,282,250,0
9269,500107003100000004000060000006090500000204000400030007201306408007902100004010900,0.1859,3251,3198,0,2.0022,825,1211,0,0.2047,105,58,0
9270,070465080000030000500802004010020060005000100800000009107000308208601407000000000,1.2016,10025,9971,0,7.7677,1623,2415,0,1.2068,285,254,0
9271,500700400018004000060200300006500001007020500800009200001005040000400630002007005,1.1028,9538,9484,0,5.2225,1093,1562,0,0.5434,139,90,0
9272,938500400000000020002700900600000170500060004081000009005009800010000000004008596,0.2933,2616,2562,0,3.1666,658,971,0,0.1888,54,0,0
9273,019060030200301009000900005030000940400000006027000010700008000100605007050070280,1.2764,10239,10186,0,12.9445,2807,3981,0,1.8285,474,442,0
9274,000000000050602090900040003007000900500030006090187050400000005070923080020000030,1.8641,20741,20686,0,32.7812,6872,10319,0,0.4684,130,81,0
9275,580007000000005300700620580207000900030000070001000208016048005008900000000100094,0.0236,406,353,0,0.2103,94,71,0,0.0861,53,0,0
9276,087000160000705000000000000200307006038090250004010700001000600600134002002050900,0.3456,3858,3805,0,5.9950,1290,1753,0,0.1693,53,0,0
9277,000070000046090720000203000008020500064000810050108060800704005005060200070000080,3.8885,67229,67176,0,43.4283,18839,27914,0,0.1790,110,61,0
9278,906000301201605904000801000300050009100000008040000070000010000000402000002709600,0.0864,1372,1317,0,1.2348,471,625,0,0.3915,198,154,0
9279,405060001009304002000007000071000000040601050000000210000900000900502700200040906,0.6789,11618,11563,0,5.0584,1996,3124,0,0.5718,288,246,0
9280,500000003040060080000143000010206070902301504008000200080030050006020400000607000,0.1569,1406,1353,0,3.2129,717,905,0,0.3922,99,51,0
9281,070340062900080040000006000009068104040000050301490800000800000080010005210034080,0.1741,3249,3198,0,3.2460,1400,1764,0,0.8179,379,356,0
9282,040309010720040069000000000900000003035060970000000000000834000080672050400050006,0.0868,1563,1509,0,1.0309,411,565,0,0.0933,54,0,0
9283,004050900900206008200000003050801020000903000002000400000010000607000204043000870,0.2096,3726,3671,0,1.8769,807,1112,0,0.7442,379,346,0
9284,000400907006070000095200300010640090000050000020089070001007840000090600903004000,0.1003,1820,1766,0,1.3825,575,742,0,0.3598,168,122,0
9285,000000000200107006700040009000805000403000807080090020040010060007602100020000080,1.3389,27253,27197,0,9.8042,3762,5631,0,0.5247,238,201,0
9286,040000007000906003062008001408001000000304000000500104600800970900407000700000080,0.6313,5472,5417,0,2.1627,456,608,0,2.2047,531,515,0
9287,102030807009070300400000006080000090000010000001943600004000200710000083000304000,1.5861,12831,12776,0,7.0743,1425,2221,0,0.5176,144,93,0
9288,001803600004000800080090050040907080500020003000000000290000031008030700000609000,1.2680,10756,10700,0,17.7096,3800,5355,0,2.3546,535,517,0
9289,810609005009005001000810090290000103001060400603000087030082000100500600500306018,0.3089,3248,3200,0,3.6811,842,1090,0,0.7976,207,173,0
9290,000380000080000320062040100000708009208090601500601000007010580056000010000065000,0.1944,2073,2021,0,5.0981,1116,1500,0,0.7736,190,164,0
9291,005609400320040069000000000000000000840000032930060078400102003700000001010070090,0.0952,1690,1636,0,0.9296,381,532,0,0.1300,68,16,0
9292,000600020000097400670000050040010700003904100002070060030000071004730000090008000,0.3994,3764,3709,0,2.8656,593,807,0,0.5361,132,86,0
9293,000198000600000001009030400020000080700010009094705160060253070000609000000070000,0.3250,7083,7029,0,4.8617,2098,2869,0,0.0887,54,0,0
9294,054237690000000000300906002007802400010000020000761000092403150000175000000000000,0.0188,305,253,0,0.2482,116,96,0,0.5048,254,229,0
9295,000050000700283009068010250500000003000000000017000920490000072005109300203070601,0.0465,781,730,0,0.2785,138,141,0,0.1107,65,15,0
9296,004000700200701000076030001000300204001604500308005000800020340000806005007000900,1.7597,16628,16575,0,18.2546,3935,5589,0,0.2961,81,31,0
9297,002040010490500070005600402000000360700000004024000000903002500060005037040080200,0.4086,6853,6800,0,1.6737,695,911,0,0.0944,53,0,0
9298,000472000000900006409005030008009010005000300040600900080500207500001000000897000,0.3947,7417,7362,0,3.9523,1576,2351,0,0.3448,175,129,0
9299,046000000000009205200700000800060091107000502420010006000004003703500000000000170,1.0246,20174,20119,0,14.3380,6233,9122,0,0.3691,188,149,0
9300,000000080507900300060000507681400000900020008000008145304000050002003609090000000,3.5802,64784,64730,0,12.0502,4925,7535,0,0.1558,87,36,0
9301,082000503000804700700000020020600000007153600000007090010000006003901000905000170,0.0370,704,650,0,0.8473,346,426,0,0.0971,54,0,0
9302,060100904000040005510000670050200003902301508600008020026000087700020000405007090,0.0325,358,309,0,0.4653,111,108,0,0.1714,51,3,0
9303,500006149602900000010000000006001007020708050400600900000000060000009708763500001,2.4136,20058,20005,0,13.7521,2814,4403,0,2.1866,500,485,0
9304,009000360000209070704030001600092700000604000005370006900010503030405000058000100,0.1222,1439,1388,0,2.3680,512,667,0,0.9676,230,196,0
9305,500300067460900010007000800000706023000000000270801000006000200080005074910002008,0.0884,739,686,0,0.7670,190,210,0,0.1794,53,0,0
9306,008639200000802000000070000051000460800206009603704802736000524000307000000020000,1.8297,17209,17159,0,19.7550,4623,6091,0,0.1967,71,23,0
9307,000601000060005980075980200650000409003000800902000057001032690098100020000809000,0.0457,902,853,0,0.9396,406,470,0,0.0803,50,2,0
9308,007000300040908010000040000070010030800090007310080096086105420200000001000070000,0.6068,5454,5400,0,5.0584,1137,1575,0,0.1860,54,0,0
9309,010000060907000208080301090009070600000509000008030500090204050406000103020000040,0.4094,7234,7181,0,4.1202,1794,2578,0,0.7021,363,325,0
9310,000000000010706040048000790000482000500060007080000010200309004700000009090601020,1.2018,23388,23333,0,11.5799,4445,6769,0,0.4034,205,160,0
9311,090300000001064902060000080080050004030709050500080090020000010408610500000007060,0.3917,6455,6402,0,3.3375,1419,2086,0,0.1035,58,7,0
9312,050030000000608005008270100070000260804000301021000080006013900500904000000020030,0.6085,5962,5909,0,6.5280,1406,1945,0,0.1825,54,2,0
9313,000000080000900407200006390003001804100050003809300200036800005401005000020000000,0.6315,13282,13228,0,7.8454,3066,4438,0,0.3742,187,141,0
9314,600020001008090400000815000029000380700000005000000000900306008040907010005000600,0.1020,1541,1485,0,0.4648,204,217,0,0.1428,73,20,0
9315,801002000060070090002006005140900700000000000007005064600300500070080010000200608,1.9814,33997,33942,0,5.2247,2340,3801,0,0.2400,124,73,0
9316,500006032900420000004000700400605070070090050050704001005000200000067008740100003,0.1249,2414,2362,0,0.8630,384,499,0,0.1583,83,41,0
9317,090000070800020003020704060000000000600305009209806307002501800060000010100080002,0.2256,3911,3858,0,2.9303,1247,1770,0,1.0571,527,510,0
9318,200004000010892000030000800000000075940070038670000000007000010000231090000900003,0.0762,683,627,0,1.2963,281,329,0,1.7489,406,385,0
9319,001080200700060003360000089087000690000000000509000301000000000000129000206000504,14.6535,111798,111742,0,40.8502,7945,12824,0,1.3707,312,271,0
9320,000507000000080000007932400900000005130000076020070090060128050300000001000763000,2.4874,27702,27648,0,22.8230,5006,7100,0,2.1742,538,525,0
9321,208100003000068700050000004020801005010020060700609020300000050001780000800002106,0.1111,952,900,0,1.5955,369,447,0,0.3341,94,46,0
9322,080030029000000005002009060140790230000040000068023014070900600300000000420060070,2.8994,29783,29731,0,15.6474,3321,4833,0,0.1905,59,9,0
9323,600040092000000000501070840000009307000487000208300000036090708000000000740050009,0.6011,11149,11095,0,6.7457,2599,3695,0,0.1123,64,11,0
9324,060702010010000090250000076000090000090806040002107500900305008706000901500070003,2.6541,25789,25738,0,8.9750,1777,3107,0,0.2388,66,17,0
9325,600000050410960000000035001000109048580000093120803000800690000000078019070000006,0.0036,84,33,0,0.0960,53,11,0,0.1521,81,32,0
9326,920000065006070200000000000010607040035904810040010020084000170003040900000108000,0.0103,242,190,0,0.2665,118,105,0,0.0991,55,4,0
9327,000070001705000000803510000500100820090000050048006009000082604000000705100060000,0.2131,4375,4320,0,2.3060,905,1254,0,0.5353,236,203,0
9328,007050600800604003000010000300000004250000091000591000000000000400302005503080209,2.6898,22257,22202,0,30.8225,6486,9767,0,1.1610,269,230,0
9329,002000800030904060061000430800030006006000500000612000007321900005090600040806010,0.5103,8196,8145,0,1.7199,789,1069,0,0.1989,119,77,0
9330,003007040270008060000400003540000700000060000006000014400005000080100059010600200,0.7017,11003,10947,0,3.9870,1560,2420,0,1.0205,499,497,0
9331,300700000001400002079200003004020600700904001006070500100002780600007200000005004,0.7990,16119,16066,0,9.0640,3769,6103,0,0.2481,123,78,0
9332,000070000730000016501000708000368000040000090100050002000080000608000509950706083,0.3717,7560,7507,0,4.0849,1755,2437,0,0.3905,194,153,0
9333,050000090002805400000030000007040200090070010400109008001207300009306700000000000,0.5858,10192,10136,0,8.6591,3230,5214,0,0.3300,168,122,0
9334,040280050300004108020019000017000002602000805900000370000860090509700001060041080,0.0341,312,263,0,0.3561,91,70,0,0.1406,49,0,0
9335,290000600047000000061740050000084009008070300400190000050018490000000520009000081,0.3183,2925,2873,0,3.7757,786,1186,0,0.1906,54,3,0
9336,008205030000000600060070051300007000206000509000800004830010020005000000040903700,0.0427,498,443,0,0.7096,165,180,0,0.3145,83,30,0
9337,000002030001004250000000106036900080100070002070008340203000000048200600060500000,0.2675,3290,3236,0,4.0579,845,1140,0,0.3342,91,40,0
9338,000080000500203008021000690400000005007030900000421000200918004000000000006040200,0.6323,5901,5845,0,11.1659,2270,3178,0,3.4297,764,784,0
9339,800700903040000070609003200004901008000000000100805300007200605010000030506008007,0.8425,13577,13524,0,1.9069,797,1118,0,0.1137,63,11,0
9340,009000000200080030700069580000020010002608700060050000028310006030040001000000800,0.6245,6612,6557,0,8.4683,1681,2532,0,0.5980,148,102,0
9341,009060100054000670200801009001020300090000010000148000005306700000592000930704056,0.0070,163,114,0,0.1817,93,68,0,0.1147,67,19,0
9342,000400008800003062050600700000034009007201300100890000008005090760900005400002000,0.3404,6082,6029,0,1.5790,632,849,0,0.3164,155,114,0
9343,500040070960700004000300910410000000000239000000000082057003000200001068040020003,0.1978,2938,2884,0,1.2794,542,765,0,0.1035,57,4,0
9344,000200807004070006006001500070006005100402008500300060008600900400010600605003000,0.1704,1620,1567,0,0.8878,197,222,0,0.2882,76,27,0
9345,000591000006000500210000074000708000107050603020000080091406820060020030000000000,0.1293,2274,2220,0,1.7970,739,1002,0,0.1341,67,16,0
9346,700600020059001607004000000023007010000030000010200380000000800406300270080009003,1.0901,17128,17074,0,5.7718,2236,3599,0,0.3008,151,104,0
9347,042030790300000005000245000860000031000901000001080400007000300003020600100050004,0.2424,3840,3786,0,1.4992,702,899,0,0.4585,240,201,0
9348,600902008000000000092154360000809000004000800000617000730000081410080032008000700,0.4099,7189,7137,0,6.5526,2813,4133,0,0.5856,293,267,0
9349,005697800000015000600200005950000107180000062407000058300008006000730000001926500,0.1406,2521,2472,0,1.3436,589,810,0,0.3511,210,169,0
9350,130008402000010007500002000801040000090173080000020106000200001700090000608400029,0.4490,4462,4410,0,5.5667,1179,1720,0,0.6008,154,112,0
9351,400050000000320107000800026106000084000010000850000709930001000704063000000090001,0.2641,2600,2546,0,3.3455,707,946,0,0.7405,188,140,0
9352,004070006009430000210008004300000000075000410000000008800700045000091600700040900,1.8016,16533,16478,0,14.7402,2856,4796,0,0.5487,137,93,0
9353,350000047701000309040000010000080000600314008003657900000060000030871060007000400,1.8437,14445,14393,0,7.0234,1497,2179,0,1.0664,273,236,0
9354,000001300200000541007480060080010900900000005002060030030072600825000003006300000,0.2803,2825,2772,0,5.0822,1070,1418,0,0.1895,58,6,0
9355,304200005010450090009600204000000671030000020427000000205006100040029030700004902,0.0690,1122,1073,0,0.9859,445,543,0,0.1598,89,42,0
9356,001000200840000063005040900020000090506000301000105000004256100007409800600708009,0.0672,719,668,0,1.0746,245,284,0,0.2393,72,22,0
9357,050070930100000508340809000001030600700104005004090100000307061403000007076010050,0.0531,965,916,0,0.7902,375,464,0,0.2301,118,73,0
9358,001000600000193000908000504000000000309080705000639000600000009000207000840000072,1.3893,25434,25378,0,9.5491,3371,5648,0,0.5313,253,223,0
9359,000003500850000000003105009004000270020748090038000100200304900000000027005800000,2.2643,45384,45330,0,43.9571,17760,24502,0,0.4709,223,192,0
9360,760952034000000000800604005007000600080503070040080050400000006000809000900030001,0.0690,657,603,0,0.9621,204,240,0,0.2457,65,15,0
9361,098200050540003061000000009030701006000000000400905020800000000750600048010009370,0.3060,4847,4794,0,1.9742,811,1158,0,0.1373,75,24,0
9362,000400300076003450340200070050304906000010000104506020060009048082600190001002000,0.0533,1112,1064,0,0.8626,368,463,0,0.1117,62,15,0
9363,904000087580007010000005004098103000000020000000506920400700000030600095870000601,0.2355,4175,4123,0,1.2100,552,777,0,0.1239,74,23,0
9364,400910002005000700000520043906000000001090600000000109150082000004000200200071005,0.1746,3140,3086,0,2.5041,974,1537,0,0.4660,231,201,0
9365,014008260900700001200000003400105030000000000020604005800000006300007004047900150,2.1070,33474,33421,0,9.8643,3909,6104,0,0.6389,299,265,0
9366,000305000805000106040000020000806000004020700600000001018000640067103590000080000,6.1518,54791,54736,0,27.2376,5442,9200,0,1.6626,450,423,0
9367,000020000230104057040000030050207040000893000000000000005000800907000203300986005,0.1228,1230,1176,0,2.0615,441,598,0,0.2276,70,18,0
9368,003640000001300900070005038007000049200000007510000600720400050004001200000076800,0.3572,3317,3264,0,4.6910,995,1416,0,0.7255,173,132,0
9369,001700059800000700307904080000100024000070000120005000070401302008000007430007500,0.8589,7652,7600,0,16.0131,3385,4933,0,4.6044,1096,1142,0
9370,030500020001000900020180060007000806014000370302000400070065080005000600060004030,0.3900,4355,4302,0,5.4969,1186,1641,0,0.5732,144,99,0
9371,030070020000806000080302050100060007026000410400000002001609500000107000705000201,0.4115,6601,6548,0,3.7664,1614,2326,0,1.1357,548,550,0
9372,000218700007006000400003080123000005900000008500000126090400007000800300005721000,0.2257,2025,1972,0,1.2287,267,318,0,0.1683,53,0,0
9373,203060901000000000900025004009357000604208503000496800400670008000000000307040102,0.2917,4959,4910,0,1.3349,633,818,0,0.1343,86,39,0
9374,560000000000000003903510000090007205400030006205100080000089507100000000000000042,6.9303,134793,134737,0,73.2958,28155,41297,0,0.9984,445,450,0
9375,006800027010000800000270600160003002000408000800100073001092000005000010730004200,0.5890,10875,10822,0,6.1239,2470,3634,0,0.1442,81,31,0
9376,080030040000601000500000001000974000009000300200103006390040078020000030004305600,3.9479,35359,35305,0,14.0364,2914,4639,0,0.2516,77,24,0
9377,000700030491063750030010020010000002074000590500000040040050080053920417080004000,0.1300,2064,2015,0,0.8508,395,560,0,0.0801,49,0,0
9378,340800000005201004010500020020000096000907000750000040090002080100705900000008053,0.1059,1831,1778,0,0.6243,271,317,0,0.1597,82,32,0
9379,080010070190000042207000805600132008050080060000506000800040007060957080000000000,0.1895,3434,3382,0,1.0402,466,590,0,0.1890,99,51,0
9380,004060500061040930000182000050000090100000004083000250000607000000090000700010008,0.8672,14722,14666,0,4.5842,1814,2802,0,0.3071,154,105,0
9381,050408000003000008240003600600820007070000050900075002001500063500000100000102080,0.0346,565,512,0,0.2019,93,68,0,0.0999,56,4,0
